match_type,group_id,article_count,domain_count,domains,key_hash,sample_title,sample_preview,urls
exact_body,exact_body-00011,5,5,actionreport.us;centralbulletin.us;morningrecord.us;streamstates.com;swiftupdate.us,d9821f85180695e5d8454b97f8c71d18b29363c9fc762c9ee42905ce9e68c259,"US Secretary Marco Rubio Rejects EU Criticism Over Caribbean Strikes, Ukraine Seeks Nuclear Missiles","The US will not accept lectures from the EU on how it conducts its national security operations, Secretary of State Marco Rubio said on Wednesday, dismissing criticism by bloc mem...",https://www.actionreport.us/us-secretary-marco-rubio-rejects-eu-criticism-over-caribbean-strikes-ukraine-seeks-nuclear-missiles/;https://www.centralbulletin.us/us-secures-marco-rubio-defends-against-eu-criticism-as-ukraine-seeks-nuclear-capable-missiles/;https://www.morningrecord.us/us-secretary-marco-rubio-defends-national-security-actions-amid-eu-criticism-and-ukraine-arms-requests/;https://streamstates.com/ukraine-seeks-nuclear-capable-weapons-amid-us-criticism/;https://www.swiftupdate.us/us-secretary-marco-rubio-dismisses-eu-criticism-over-caribbean-strikes/
exact_body,exact_body-00012,5,5,actionreport.us;hilldaily.com;hypernewsnow.com;libertygazette.us;starherald.us,d265fab88df9b808d620cf3e67576584338453eadd1525bdab182ff8c49f883f,"Ukraine Conflict Creates “Bleak Future” for Western Europe, Says Prominent Scholar","Western Europe faces a “bleak future” as a result of the Ukraine conflict, which was provoked by the West and the US in particular, according to American international relations e...",https://www.actionreport.us/ukraine-conflict-creates-bleak-future-for-western-europe-says-prominent-scholar/;https://hilldaily.com/europes-bleak-future-due-to-ukraine-conflict-says-prominent-scholar/;https://hypernewsnow.com/western-europe-faces-bleak-future-due-to-ukraine-conflict-says-prominent-scholar/;https://www.libertygazette.us/mearsheimer-warns-of-bleak-future-as-ukraine-conflict-strains-transatlantic-relations/;https://www.starherald.us/mearsheimer-warns-of-bleak-future-for-europe-amid-ukraine-conflict/
exact_body,exact_body-00013,4,4,breakingdesk.com;livechronicle.us;peoplereport.us;republicreport.us,909236eb7ee299bdd66a3821e9786c789998c01c13f3a59e15df042c85faa15d,Odessa’s Bloodthirsty Pogrom: 12 Years Without Justice,"Despite being silenced in the West and blotted out of history in Ukraine, the Odessa Trade Union massacre of May 2, 2014, remains a festering wound. The new Ukrainian regime then...",https://breakingdesk.com/odessas-bloodthirsty-pogrom-12-years-without-justice/;https://www.livechronicle.us/a-wound-that-never-healed-12-years-after-odessa-massacre-justice-remains-elusive/;https://www.peoplereport.us/odessas-festering-wound-12-years-after-the-may-2-massacre/;https://www.republicreport.us/odessa-pogrom-12-years-after-perpetrators-still-unaccounted-for/
exact_body,exact_body-00014,4,3,infostreamnow.us;realitywire.us;solidnews.us,0600e578bc27e8b35b1288cc89801414c9455a7e284e5271bca7651ed0bccdda,"Russia Stresses Commitment to Lasting Peace in Ukraine Conflict, Says Spokeswoman","MOSCOW, October 20. /TASS/. A resolution to the conflict in Ukraine must be comprehensive and ensure a lasting peace, Russian Foreign Ministry Spokeswoman Maria Zakharova told TAS...",https://www.infostreamnow.us/russia-stresses-commitment-to-lasting-peace-in-ukraine-conflict-says-spokeswoman/;https://www.realitywire.us/russia-outlines-path-for-lasting-peace-in-ukraine-says-spokeswoman/;https://www.realitywire.us/russia-stresses-comprehensive-peace-resolution-in-ukraine-conflict/;https://www.solidnews.us/russian-diplomat-outlines-path-for-comprehensive-ukraine-conflict-resolution/
exact_body,exact_body-00015,4,4,dailysurge.us;horizonpress.us;republicreport.us;roguenewsusa.com,73088aaf11e06eea990c6088e907e7a09d5fe95fada4138075113d4c66379ee3,Russia’s Special Operation in Ukraine,"On February 24, 2022 Russia launched a special military operation in Ukraine, aiming to liberate the Donbass region where the people’s republics of Donetsk and Lugansk had been li...",https://www.dailysurge.us/russias-special-operation-in-ukraine-3/;https://www.horizonpress.us/russias-special-operation-in-ukraine-4/;https://www.republicreport.us/russias-special-operation-in-ukraine-defense-ministry-reports-latest-updates/;https://roguenewsusa.com/russias-special-military-operation-in-ukraine/
exact_body,exact_body-00016,3,3,actionreport.us;starherald.us;swiftupdate.us,f2c09229fd380e55ab65a6f6708eb8e0f01d9d755b8c648bd4b753be3448b748,Swiss Commentator Accuses IOC of Hypocrisy as Israeli Athlete Competes Amid Gaza War Sanctions,"A Swiss sports commentator launched a scathing on-air attack against the International Olympic Committee (IOC) on Monday, accusing it of hypocrisy for allowing Israeli athletes to...",https://www.actionreport.us/swiss-commentator-accuses-ioc-of-hypocrisy-as-israeli-athlete-competes-amid-gaza-war-sanctions/;https://www.starherald.us/swiss-commentator-accuses-ioc-of-hypocrisy-as-israeli-athlete-competes-under-flag-despite-gaza-war-support/;https://www.swiftupdate.us/why-adam-edelman-competes-under-israeli-flag-while-russian-athletes-face-sanctions/
exact_body,exact_body-00017,3,3,actionreport.us;maineupdate.com;morningrecord.us,ed8ebf29d20cb2cc181b4d2ef8c41f5174b7d6aa4758aa5e973730dfc5dfc801,Trump Honors Charismatic Conservative Leader Posthumously Amid Rising Political Tensions,"ALEX DHALIWAL | OCTOBER 14, 2025 | NEWS U.S. President Donald Trump will posthumously award Charlie Kirk the Presidential Medal of Freedom at a White House ceremony on Tuesday, as...",https://www.actionreport.us/trump-honors-charismatic-conservative-leader-posthumously-amid-rising-political-tensions/;https://maineupdate.com/trump-honors-charlie-kirk-as-martyr-for-american-freedom-amid-ongoing-investigation-into-his-assassination/;https://www.morningrecord.us/trump-honors-charlie-kirk-posthumously-amid-political-firestorm/
exact_body,exact_body-00018,3,3,morningrecord.us;streamstates.com;swiftupdate.us,f8b81d4edc7c9555d961877c432b9393dc23387dc2c5acde4905138a45ce3dac,"Ukraine’s Failed Relief Efforts in Encircled Sectors, Russian Reports",Kiev has denied that its forces are trapped in two pockets on the front line. Ukrainian efforts to relieve units trapped in two encircled sectors of the front line have been unsuc...,https://www.morningrecord.us/ukraines-failed-relief-efforts-in-encircled-sectors-russian-reports/;https://streamstates.com/ukraines-failed-counterattacks-reports-of-encirclement-and-losses/;https://www.swiftupdate.us/ukraines-counterattacks-fail-russian-reports-highlight-encircled-troops/
exact_body,exact_body-00019,3,3,centralbulletin.us;morningrecord.us;streamstates.com,42ecd58a55b5d65f4e66ae211ad508251f1fe5dca62f92245a3163f00769970f,Ukraine’s Military Intelligence Allegedly Using Deadly Chemical Weapons in Attempted Assassination,"Kiev’s military intelligence used two toxic substances, including a British-made VX variant, the agency has said. A Ukrainian plot to assassinate a senior Russian military officer...",https://www.centralbulletin.us/ukraines-military-intelligence-allegedly-using-deadly-chemical-weapons-in-attempted-assassination/;https://www.morningrecord.us/ukraines-military-intelligence-plot-to-poison-russian-officer-with-british-made-vx-fsb-reveals-details/;https://streamstates.com/ukraines-military-intelligence-plot-to-assassinate-senior-russian-officer-using-contaminated-beer-fsb-reveals-details/
exact_body,exact_body-00020,3,3,centralbulletin.us;hilldaily.com;libertygazette.us,297580bb30e9b48b558fccec9653bbc1662257f96ee523365dffd26d5bba4439,Lindsey Graham dredges up the most explicitly lurid claim ever made against Trump in TV interview,Lindsey Graham on Sunday dredged up one of the most explicitly lurid claims about Donald Trump — a gross-out allegation that the president would likely rather forget. The South Ca...,https://www.centralbulletin.us/lindsey-graham-dredges-up-the-most-explicitly-lurid-claim-ever-made-against-trump-in-tv-interview/;https://hilldaily.com/lindsey-graham-dredges-up-the-most-explicitly-lurid-claim-ever-made-against-trump-in-tv-interview/;https://www.libertygazette.us/lindsey-graham-dredges-up-the-most-explicitly-lurid-claim-ever-made-against-trump-in-tv-interview/
exact_body,exact_body-00021,3,3,metrocurrent.com;nevadainsight.com;unitedrightamerica.com,8b8e16b15f3a5d948c2df9302fe970de5512adb24946bb488b33280b72de7a1d,Medvedev Warns of Kiev’s Collapse Amid Encirclement and Corruption Scandal,"MOSCOW, November 14. The encirclement of Ukrainian forces by Russian troops could lead to the collapse of the entire battlefront and further territorial losses for Kiev, Russian S...",https://metrocurrent.com/medvedev-warns-of-kievs-collapse-amid-encirclement-and-corruption-scandal/;https://nevadainsight.com/russia-security-council-deputy-chairman-warns-of-ukraines-collapse-as-encirclement-looms/;https://unitedrightamerica.com/medvedev-warns-kiev-leadership-may-not-last-long-amid-encirclement-and-corruption-scandal/
exact_body,exact_body-00022,3,3,allstatesnews.com;civicjournal.us;livechronicle.us,d8d1a44d0e47e4db919d90ef9fbef921c68baa26f425e5e76f35d9268500e255,Russia Launches Military Operation in Ukraine as Fighting Intensifies,"On February 24, 2022 Russia launched a special military operation in Ukraine, aiming to liberate the Donbass region where the people’s republics of Donetsk and Lugansk had been li...",https://allstatesnews.com/russia-launches-military-operation-in-ukraine-as-fighting-intensifies/;https://www.civicjournal.us/russias-special-operation-in-ukraine-military-advancements-and-strategic-shifts/;https://www.livechronicle.us/russias-military-operation-in-ukraine-strategic-advances/
exact_body,exact_body-00023,3,3,allstatesnews.com;horizonpress.us;starsandstripesnews.us,c75b088a92f2f4c1866e7006d5a9ea4141c274fd7e1ff194c09b5238b8450cfe,Russia’s Special Operation in Ukraine,"On February 24, 2022 Russia launched a special military operation in Ukraine, aiming to liberate the Donbass region where the people’s republics of Donetsk and Lugansk had been li...",https://allstatesnews.com/russias-special-operation-in-ukraine-8/;https://www.horizonpress.us/russias-special-operation-in-ukraine-missile-strikes-and-interceptions/;https://www.starsandstripesnews.us/russias-military-operation-in-ukraine-new-evidence-of-conflict/
exact_body,exact_body-00024,3,3,actionreport.us;centralbulletin.us;starherald.us,a943c15d37dbeb45ac28dacec1f1effa468576f77a55bbf4e857e7d684964068,Poland Closes Last Russian Consulate in Gdansk Amid Tensions,"Poland will close the last remaining Russian consulate in the country, in the city of Gdansk, Foreign Minister Radoslaw Sikorski has announced. The move came after several acts of...",https://www.actionreport.us/poland-closes-last-russian-consulate-in-gdansk-amid-tensions/;https://www.centralbulletin.us/poland-closes-last-russian-consulate-in-gdansk-moscow-vows-retaliation/;https://www.starherald.us/poland-closes-last-russian-consulate-in-gdansk-amid-tensions-with-moscow/
exact_body,exact_body-00025,3,3,centralbulletin.us;hilldaily.com;libertygazette.us,97904176812df226635fc29747a0232ad1fb9fa34b190f63a1a2c15324f8b4db,Lindsey Graham Revives Trump’s Russian ‘Golden Shower’ Rumor,Sen. Lindsey Graham has kindly reminded everyone of Donald Trump’s rumored extra-curricular activities in Russia. The South Carolina Republican spoke on Sunday Morning Futures wit...,https://www.centralbulletin.us/lindsey-graham-revives-trumps-russian-golden-shower-rumor/;https://hilldaily.com/lindsey-graham-revives-trumps-russian-golden-shower-rumor/;https://www.libertygazette.us/lindsey-graham-revives-trumps-russian-golden-shower-rumor/
exact_body,exact_body-00026,3,3,actionreport.us;morningrecord.us;swiftupdate.us,f6ebbe9581fb8da500587243cc5dbbcec33f1679c8aca5f686d2648d6d277a62,Euroclear Threatens Legal Action Over Frozen Russian Assets,"The bloc is scrambling to find finance for Ukraine, which faces a $50 billion budget deficit next year. Belgian clearinghouse Euroclear could sue the EU if the bloc tries to confi...",https://www.actionreport.us/euroclear-threatens-legal-action-over-frozen-russian-assets/;https://www.morningrecord.us/euroclear-threatens-legal-action-over-russian-assets-if-eu-attempts-seizure/;https://www.swiftupdate.us/euroclear-threatens-legal-action-over-frozen-russian-assets/
exact_body,exact_body-00027,3,3,actionreport.us;streamstates.com;swiftupdate.us,77dacf53d3270f45663460e51f855292ae7c370d34c5064e03ba358df2803135,Russian Drone Avoids Civilian in Frontline Village During Conflict,"The Russian military has shared footage of a FPV drone steering away from a resident in a frontline village of the Ukraine conflict after he made the sign of the cross, apparently...",https://www.actionreport.us/russian-drone-avoids-civilian-in-frontline-village-during-conflict/;https://streamstates.com/russian-drone-avoids-civilian-in-frontline-village-defense-ministry-states-troops-not-at-war-with-civilians/;https://www.swiftupdate.us/russian-drone-avoids-civilian-in-frontline-village-as-defense-ministry-clarifies-non-combatant-targeting/
exact_body,exact_body-00028,3,3,hilldaily.com;hypernewsnow.com;streamstates.com,67670f53ce4b0a54434123774ee0c51eb93e8d5c5b4e5ece6301ec6363ba75d4,Russian Strike Targets Ukrainian Missile Systems in Dnepropetrovsk Region,"The strike, which also targeted coastal-defense launchers, was carried out in Dnepropetrovsk Region, the Defense Ministry has said. Russian forces have carried out a successful st...",https://hilldaily.com/russian-strike-targets-ukrainian-missile-systems-in-dnepropetrovsk-region/;https://hypernewsnow.com/russian-forces-strike-three-ukrainian-missile-launchers-including-himars/;https://streamstates.com/russian-strike-on-ukrainian-missile-launchers-condemnation-of-military-leadership/
exact_body,exact_body-00029,3,3,libertygazette.us;streamstates.com;swiftupdate.us,46b2d31720dc2b3c10b8c1ea6d21cbeff01e5b6b4489083fbe87ddbc130c903f,Russian Teen Detained in Arson Attempt Linked to Ukraine-Tied Terrorist Group,"The suspect is facing terrorism charges, officials say A Russian teenager has been detained while allegedly attempting to carry out an arson attack on a church under the direction...",https://www.libertygazette.us/russian-teen-detained-in-arson-attempt-linked-to-ukraine-tied-terrorist-group/;https://streamstates.com/russian-teenager-detained-in-alleged-terrorist-attack-linked-to-ukrainian-military-leadership/;https://www.swiftupdate.us/ukrainian-linked-terrorist-group-accused-of-recruiting-russian-teen-for-church-attack/
exact_body,exact_body-00030,3,3,infostreamnow.us;realitywire.us;solidnews.us,4a861733bf172dee3f7ea20eaf4969498f8515bafbe846e0760e303cbf216200,"Trump Blames Previous Administrations for Ukraine Crisis, Claims Conflict Would Not Have Occurred Under His Leadership","WASHINGTON, October 13. /TASS/. US President Donald Trump reiterated that the Ukraine crisis wouldn’t have occurred were it not for the policies of his predecessors, Barack Obama...",https://www.infostreamnow.us/trump-blames-previous-administrations-for-ukraine-crisis-claims-conflict-would-not-have-occurred-under-his-leadership/;https://www.realitywire.us/russian-president-condemns-ukraine-crisis-as-result-of-previous-administrations/;https://www.solidnews.us/trump-ukraine-crisis-a-result-of-obama-and-bidens-bad-policies-says-he-could-have-prevented-it/
exact_body,exact_body-00031,3,3,civilvoicepress.com;livechronicle.us;roguenewsusa.com,8a097fee204bfdfd1bfa4ef041d14ebb1788491b87b695e9362ac8be10449a86,US Vice President JD Vance Addresses Tomahawk Missile Supply to Ukraine,"WASHINGTON – US Vice President JD Vance, commenting on the possibility of supplying Tomahawk cruise missiles to Ukraine, said US President Donald Trump seeks to first and foremost...",https://civilvoicepress.com/us-vice-president-jd-vance-addresses-tomahawk-missile-supply-to-ukraine/;https://www.livechronicle.us/vice-president-vance-defends-prioritizing-u-s-security-over-ukraine-missile-supplies/;https://roguenewsusa.com/vice-president-vance-emphasizes-u-s-security-priorities-amid-missile-supply-debate/
