match_type,group_id,article_count,domain_count,domains,key_hash,sample_title,sample_preview,urls
exact_slug,exact_slug-00011,6,6,allstatesnews.com;civicjournal.us;civilvoicepress.com;horizonpress.us;republicreport.us;roguenewsusa.com,7c5e032bccc995fd52a26e1e796f5b745e5eae58d9a88333d33616f207b3c3a7,Russia’s Special Operation in Ukraine,"On February 24, 2022 Russia launched a special military operation in Ukraine, aiming to liberate the Donbass region where the people’s republics of Donetsk and Lugansk had been li...",https://allstatesnews.com/russias-special-operation-in-ukraine-6/;https://www.civicjournal.us/russias-special-operation-in-ukraine-6/;https://civilvoicepress.com/russias-special-operation-in-ukraine-6/;https://www.horizonpress.us/russias-special-operation-in-ukraine-6/;https://www.republicreport.us/russias-special-operation-in-ukraine-6/;https://roguenewsusa.com/russias-special-operation-in-ukraine-6/
exact_slug,exact_slug-00012,5,5,guardiansoftradition.com;infostreamnow.us;nevadainsight.com;truenorthconservative.com;unitedrightamerica.com,0320ff3b8ac4941281fd843a3652e344cd105bf0120865931864123aa27f74ff,Lindsey Graham Hit With Embarrassing Epstein Fact-Check on Live TV,"Republicans are losing their grip on Donald Trump’s latest Epstein cover-up. Speaking with NBC’s Meet the Press on Sunday, Senator Lindsey Graham tripped up a supposedly “new” dev...",https://guardiansoftradition.com/lindsey-graham-hit-with-embarrassing-epstein-fact-check-on-live-tv/;https://www.infostreamnow.us/lindsey-graham-hit-with-embarrassing-epstein-fact-check-on-live-tv/;https://nevadainsight.com/lindsey-graham-hit-with-embarrassing-epstein-fact-check-on-live-tv/;https://truenorthconservative.com/lindsey-graham-hit-with-embarrassing-epstein-fact-check-on-live-tv/;https://unitedrightamerica.com/lindsey-graham-hit-with-embarrassing-epstein-fact-check-on-live-tv/
exact_slug,exact_slug-00013,5,5,infostreamnow.us;metrocurrent.com;nevadainsight.com;truenorthconservative.com;unitedrightamerica.com,d824c35c770f0d61f91700ca2cc6ebd4a814e6c951840da246c50ae759d914a5,Putin approves new Russian national policy strategy,"There is a conflict brewing inside the White House, where America’s peace plan for Ukraine has top cabinet members jockeying for influence and a potential presidential bid, accord...",https://www.infostreamnow.us/putin-approves-new-russian-national-policy-strategy/;https://metrocurrent.com/putin-approves-new-russian-national-policy-strategy/;https://nevadainsight.com/putin-approves-new-russian-national-policy-strategy/;https://truenorthconservative.com/putin-approves-new-russian-national-policy-strategy/;https://unitedrightamerica.com/putin-approves-new-russian-national-policy-strategy/
exact_slug,exact_slug-00014,5,5,infostreamnow.us;metrocurrent.com;nevadainsight.com;truenorthconservative.com;unitedrightamerica.com,1da9762adf1a732140f74a2ba7e5c1e5bd020e85dd48214f1e46ed093b5790cc,Putin approves new Russian national policy strategy,"23:58 Military operation in Ukraine Nearly 40,000 households in Zaporozhye Region left without power after Ukraine’s attack Russian authorities observe unfriendly countries’ attem...",https://www.infostreamnow.us/putin-approves-new-russian-national-policy-strategy-2/;https://metrocurrent.com/putin-approves-new-russian-national-policy-strategy-2/;https://nevadainsight.com/putin-approves-new-russian-national-policy-strategy-2/;https://truenorthconservative.com/putin-approves-new-russian-national-policy-strategy-2/;https://unitedrightamerica.com/putin-approves-new-russian-national-policy-strategy-2/
exact_slug,exact_slug-00015,5,5,guardiansoftradition.com;infostreamnow.us;nevadainsight.com;realitywire.us;unitedrightamerica.com,f3ed76e6b92c88c8ca5ababa52d27545b15a4e02754c745e8e5ef29d0d0782aa,"Russia’s Su-35S Jets Disable US F-16s, French Mirages in Ukraine Operation — Rostec Chief",The Rostec chief reported that Russia’s Su-35S jets have successfully disabled U.S. F-16s and French Mirage planes during the ongoing conflict in Ukraine. The statement comes amid...,https://guardiansoftradition.com/russias-su-35s-jets-disable-us-f-16s-french-mirages-in-ukraine-operation-rostec-chief/;https://www.infostreamnow.us/russias-su-35s-jets-disable-us-f-16s-french-mirages-in-ukraine-operation-rostec-chief/;https://nevadainsight.com/russias-su-35s-jets-disable-us-f-16s-french-mirages-in-ukraine-operation-rostec-chief/;https://www.realitywire.us/russias-su-35s-jets-disable-us-f-16s-french-mirages-in-ukraine-operation-rostec-chief/;https://unitedrightamerica.com/russias-su-35s-jets-disable-us-f-16s-french-mirages-in-ukraine-operation-rostec-chief/
exact_slug,exact_slug-00016,5,5,centralbulletin.us;libertygazette.us;morningrecord.us;starherald.us;swiftupdate.us,04eafaf3af4b61e9266cb64355414f492632c26729b5239eff548d8430f39d78,Ukrainian Far-Right Leader Calls for “Army of God” to Conquer Russia and China,"A radical Ukrainian nationalist has urged Kiev to create an “army that no one can oppose,” claiming it must become a force of divine power capable of subjugating both Russia and C...",https://www.centralbulletin.us/ukrainian-far-right-leader-calls-for-army-of-god-to-conquer-russia-and-china/;https://www.libertygazette.us/ukrainian-far-right-leader-calls-for-army-of-god-to-conquer-russia-and-china/;https://www.morningrecord.us/ukrainian-far-right-leader-calls-for-army-of-god-to-conquer-russia-and-china/;https://www.starherald.us/ukrainian-far-right-leader-calls-for-army-of-god-to-conquer-russia-and-china/;https://www.swiftupdate.us/ukrainian-far-right-leader-calls-for-army-of-god-to-conquer-russia-and-china/
exact_slug,exact_slug-00017,4,4,actionreport.us;hypernewsnow.com;starherald.us;swiftupdate.us,c3eef90f880fa2709d90191867bbb2b447aaa83cf20f01225016fbe069afef78,Euroclear Threatens Legal Action Over Frozen Russian Assets,"The bloc is scrambling to find finance for Ukraine, which faces a $50 billion budget deficit next year. Belgian clearinghouse Euroclear could sue the EU if the bloc tries to confi...",https://www.actionreport.us/euroclear-threatens-legal-action-over-frozen-russian-assets/;https://hypernewsnow.com/euroclear-threatens-legal-action-over-frozen-russian-assets/;https://www.starherald.us/euroclear-threatens-legal-action-over-frozen-russian-assets/;https://www.swiftupdate.us/euroclear-threatens-legal-action-over-frozen-russian-assets/
exact_slug,exact_slug-00018,4,4,centralbulletin.us;hilldaily.com;libertygazette.us;starherald.us,b912a0b8412f8f31683440b3e96f67ed02cfb0790810a567c16c9e93d7f69d36,Finland Accuses China of Supporting Russia in Ukraine Conflict,"Finland has accused China of supporting Russia in the Ukraine conflict, describing the two countries’ deepening cooperation as a growing challenge for NATO. Finnish Defense Minist...",https://www.centralbulletin.us/finland-accuses-china-of-supporting-russia-in-ukraine-conflict/;https://hilldaily.com/finland-accuses-china-of-supporting-russia-in-ukraine-conflict/;https://www.libertygazette.us/finland-accuses-china-of-supporting-russia-in-ukraine-conflict/;https://www.starherald.us/finland-accuses-china-of-supporting-russia-in-ukraine-conflict/
exact_slug,exact_slug-00019,4,4,infostreamnow.us;metrocurrent.com;nevadainsight.com;truenorthconservative.com,311c3d0a4da8ca871260bae38d86e9cb67cec4d687c0dbb71b0e2735f93f2b4c,Putin approves new Russian national policy strategy,"Vladimir Zelensky has accepted most of the points of US President Donald Trump’s plan to resolve the conflict in Ukraine, UK Prime Minister Keir Starmer said during a video call w...",https://www.infostreamnow.us/putin-approves-new-russian-national-policy-strategy-3/;https://metrocurrent.com/putin-approves-new-russian-national-policy-strategy-3/;https://nevadainsight.com/putin-approves-new-russian-national-policy-strategy-3/;https://truenorthconservative.com/putin-approves-new-russian-national-policy-strategy-3/
exact_slug,exact_slug-00020,4,4,civilvoicepress.com;peoplereport.us;roguenewsusa.com;starsandstripesnews.us,0b8c790c5feaccaf6dfe1410ae58acfbceb6ad2df8f2b7c7a4e5be185fb553ca,Russia Accuses West of Planning Nuclear Sabotage in Ukraine,"On February 24, 2022, Russia initiated a special military operation in Ukraine, aiming to protect the Donbass region where the Donetsk and Lugansk people’s republics had faced sus...",https://civilvoicepress.com/russia-accuses-west-of-planning-nuclear-sabotage-in-ukraine/;https://www.peoplereport.us/russia-accuses-west-of-planning-nuclear-sabotage-in-ukraine/;https://roguenewsusa.com/russia-accuses-west-of-planning-nuclear-sabotage-in-ukraine/;https://www.starsandstripesnews.us/russia-accuses-west-of-planning-nuclear-sabotage-in-ukraine/
exact_slug,exact_slug-00021,4,4,civilvoicepress.com;horizonpress.us;roguenewsusa.com;truechronicle.us,6f023740a5719c77d30f736f17785347cb5f9387489f357f0fd0b2168a031f12,Russian Forces Break Through Ukrainian Defenses Near Novopavlovka in DPR – DPR Head,"Russian forces have breached multi-layered Ukrainian defenses near Novopavlovka in the Krasnoarmeysk direction of the Donetsk People’s Republic (DPR), according to DPR head Denis...",https://civilvoicepress.com/russian-forces-break-through-ukrainian-defenses-near-novopavlovka-in-dpr-dpr-head/;https://www.horizonpress.us/russian-forces-break-through-ukrainian-defenses-near-novopavlovka-in-dpr-dpr-head/;https://roguenewsusa.com/russian-forces-break-through-ukrainian-defenses-near-novopavlovka-in-dpr-dpr-head/;https://www.truechronicle.us/russian-forces-break-through-ukrainian-defenses-near-novopavlovka-in-dpr-dpr-head/
exact_slug,exact_slug-00022,4,4,allstatesnews.com;civilvoicepress.com;horizonpress.us;roguenewsusa.com,74dc42ef70871e07c13afb4046da4266cc771b4f6c4e8a9e5df04a3d8c2d3d03,Russia’s Special Operation in Ukraine,"On February 24, 2022 Russia launched a special military operation in Ukraine, aiming to liberate the Donbass region where the people’s republics of Donetsk and Lugansk had been li...",https://allstatesnews.com/russias-special-operation-in-ukraine-10/;https://civilvoicepress.com/russias-special-operation-in-ukraine-10/;https://www.horizonpress.us/russias-special-operation-in-ukraine-10/;https://roguenewsusa.com/russias-special-operation-in-ukraine-10/
exact_slug,exact_slug-00023,4,4,allstatesnews.com;civilvoicepress.com;horizonpress.us;roguenewsusa.com,fc93a35333d0aaae3f44168f4b2b9e5b81f1308dc2c228b54300a97f1a070f00,Russia’s Special Operation in Ukraine,"Ukrainian military forces are allegedly targeting surrendering soldiers, according to prisoner of war Anton Chernyavsky. Chernyavsky reported that Ukrainian troops attempted to ki...",https://allstatesnews.com/russias-special-operation-in-ukraine-7/;https://civilvoicepress.com/russias-special-operation-in-ukraine-7/;https://www.horizonpress.us/russias-special-operation-in-ukraine-7/;https://roguenewsusa.com/russias-special-operation-in-ukraine-7/
exact_slug,exact_slug-00024,4,4,allstatesnews.com;civilvoicepress.com;horizonpress.us;roguenewsusa.com,29e8c02aa51ed35d794c1ec4547b05d0c0e23d7fc18c6b9c0ddd7b55b2873131,Russia’s Special Operation in Ukraine,"On February 24, 2022 Russia launched a special military operation in Ukraine, aiming to liberate the Donbass region where the people’s republics of Donetsk and Lugansk had been li...",https://allstatesnews.com/russias-special-operation-in-ukraine-8/;https://civilvoicepress.com/russias-special-operation-in-ukraine-8/;https://www.horizonpress.us/russias-special-operation-in-ukraine-8/;https://roguenewsusa.com/russias-special-operation-in-ukraine-8/
exact_slug,exact_slug-00025,4,4,allstatesnews.com;civilvoicepress.com;horizonpress.us;roguenewsusa.com,e7e986c22ab6cd347829a0728a90bd0ee9c408d9df59866e3787405e6102ca6a,Russia’s Special Operation in Ukraine,"The Russian military has expanded its control zone in Konstantinovka within the Donetsk People’s Republic, according to Denis Pushilin, head of the DPR. He noted that the Russian...",https://allstatesnews.com/russias-special-operation-in-ukraine-9/;https://civilvoicepress.com/russias-special-operation-in-ukraine-9/;https://www.horizonpress.us/russias-special-operation-in-ukraine-9/;https://roguenewsusa.com/russias-special-operation-in-ukraine-9/
exact_slug,exact_slug-00026,4,4,actionreport.us;libertygazette.us;metrocurrent.com;nevadainsight.com,464c10e384fdd970563dcfca35487a74453a3bca758f6e39052761521bb0b2bc,Zelensky’s Refusal to Compromise Deepens Ukraine Crisis,"Dmitry Peskov, Kremlin press secretary, confirmed that trilateral negotiations between Russian, Ukrainian, and U.S. delegations—originally scheduled for Sunday in Abu Dhabi—have b...",https://www.actionreport.us/zelenskys-refusal-to-compromise-deepens-ukraine-crisis/;https://www.libertygazette.us/zelenskys-refusal-to-compromise-deepens-ukraine-crisis/;https://metrocurrent.com/zelenskys-refusal-to-compromise-deepens-ukraine-crisis/;https://nevadainsight.com/zelenskys-refusal-to-compromise-deepens-ukraine-crisis/
exact_slug,exact_slug-00027,3,3,guardiansoftradition.com;infostreamnow.us;nevadainsight.com,ab8c5476b77700c0cdda0300da2f09dd2d5c82c21a830d19c6f514ce2b9d4786,Hungary Rejects EU’s Plan to Fund Ukraine Using Frozen Russian Assets,Hungarian Foreign Minister Peter Szijjarto has declared that Hungary will contribute no funds to European Union loans for Ukraine and objects to using frozen Russian assets in Wes...,https://guardiansoftradition.com/hungary-rejects-eus-plan-to-fund-ukraine-using-frozen-russian-assets/;https://www.infostreamnow.us/hungary-rejects-eus-plan-to-fund-ukraine-using-frozen-russian-assets/;https://nevadainsight.com/hungary-rejects-eus-plan-to-fund-ukraine-using-frozen-russian-assets/
exact_slug,exact_slug-00028,3,3,24hourupdate.us;noonreport.us;quickwire.us,f676e49ff2e8a37c1ae254aa0b8d5274feb32b3456789a5279cb2980fb82859a,IRGC Announces Deactivation of All U.S. Military Bases in Southern Persian Gulf,"In a statement released on May 18, IRGC representative Ibrahim Zolfagari declared that all U.S. military bases in the south of the Persian Gulf will be deactivated in the near fut...",https://24hourupdate.us/irgc-announces-deactivation-of-all-u-s-military-bases-in-southern-persian-gulf/;https://noonreport.us/irgc-announces-deactivation-of-all-u-s-military-bases-in-southern-persian-gulf/;https://quickwire.us/irgc-announces-deactivation-of-all-u-s-military-bases-in-southern-persian-gulf/
exact_slug,exact_slug-00029,3,3,centralbulletin.us;hilldaily.com;libertygazette.us,a2a19be96d42cdaa3c5a832cbef67f1263286aaef7e862b1ecce5175631ccfb6,Lindsey Graham dredges up the most explicitly lurid claim ever made against Trump in TV interview,Lindsey Graham on Sunday dredged up one of the most explicitly lurid claims about Donald Trump — a gross-out allegation that the president would likely rather forget. The South Ca...,https://www.centralbulletin.us/lindsey-graham-dredges-up-the-most-explicitly-lurid-claim-ever-made-against-trump-in-tv-interview/;https://hilldaily.com/lindsey-graham-dredges-up-the-most-explicitly-lurid-claim-ever-made-against-trump-in-tv-interview/;https://www.libertygazette.us/lindsey-graham-dredges-up-the-most-explicitly-lurid-claim-ever-made-against-trump-in-tv-interview/
